,city,city_ascii,state_id,state_name,lat,lng,population,density,timezone,id
22824,Onslow,Onslow,IA,Iowa,42.1068,-91.0151,304,133.3,America/Chicago,1840009152
22825,J.F. Villareal,J.F. Villareal,TX,Texas,26.4199,-98.9788,304,477.3,America/Chicago,1840040882
22826,Hebron,Hebron,TX,Texas,33.0337,-96.8759,304,1126.7,America/Chicago,1840022012
22827,Canadian Shores,Canadian Shores,OK,Oklahoma,35.1743,-95.7425,304,111.0,America/Chicago,1840096375
22828,Snowville,Snowville,UT,Utah,41.9728,-112.7164,304,75.0,America/Denver,1840022382
22829,Belfry,Belfry,MT,Montana,45.1375,-108.9985,304,70.0,America/Denver,1840017418
22830,Bush,Bush,IL,Illinois,37.8427,-89.1295,303,257.0,America/Chicago,1840010852
22831,Milligan,Milligan,NE,Nebraska,40.5001,-97.3882,303,262.4,America/Chicago,1840012051
22832,Markleysburg,Markleysburg,PA,Pennsylvania,39.7364,-79.4516,303,73.0,America/New_York,1840000663
22833,Halfway,Halfway,OR,Oregon,44.8781,-117.1097,303,356.7,America/Los_Angeles,1840019967
22834,Glenwood,Glenwood,WA,Washington,46.0228,-121.2925,303,125.0,America/Los_Angeles,1840037769
22835,Mill Creek,Mill Creek,OK,Oklahoma,34.4022,-96.8249,303,78.6,America/Chicago,1840022849
22836,Briggsville,Briggsville,WI,Wisconsin,43.6561,-89.5897,303,74.0,America/Chicago,1840037914
22837,Twain,Twain,CA,California,40.0355,-121.0404,303,16.0,America/Los_Angeles,1840018770
22838,Noble,Noble,LA,Louisiana,31.6899,-93.6832,303,113.0,America/Chicago,1840018160
22839,Opdyke,Opdyke,IL,Illinois,38.2583,-88.7898,303,221.0,America/Chicago,1840025671
22840,Wilmot,Wilmot,OH,Ohio,40.6555,-81.6347,303,207.4,America/New_York,1840011918
22841,Tribbey,Tribbey,OK,Oklahoma,35.1006,-97.0957,303,6.0,America/Chicago,1840022766
22842,Bagley,Bagley,IA,Iowa,41.8464,-94.4303,303,432.9,America/Chicago,1840007073
22843,Kanarraville,Kanarraville,UT,Utah,37.5378,-113.181,303,262.0,America/Denver,1840021527
22844,Surrency,Surrency,GA,Georgia,31.7215,-82.1988,303,151.0,America/New_York,1840017054
22845,Grant,Grant,OK,Oklahoma,33.9387,-95.5156,303,62.0,America/Chicago,1840026982
22846,Caney,Caney,OK,Oklahoma,35.8352,-94.8421,303,10.0,America/Chicago,1840153112
22847,Kellerton,Kellerton,IA,Iowa,40.7103,-94.0501,302,180.0,America/Chicago,1840008310
22848,Easton,Easton,MO,Missouri,39.7226,-94.6404,302,197.0,America/Chicago,1840008441
22849,Tescott,Tescott,KS,Kansas,39.013,-97.8781,302,6.8,America/Chicago,1840009625
22850,Coram,Coram,MT,Montana,48.4306,-114.0444,302,31.0,America/Denver,1840017295
22851,Pinson,Pinson,TN,Tennessee,35.4818,-88.7306,302,28.0,America/Chicago,1840036083
22852,Darwin,Darwin,MN,Minnesota,45.0969,-94.4137,302,58.0,America/Chicago,1840006732
22853,Wheeler,Wheeler,WI,Wisconsin,45.0441,-91.9037,302,141.0,America/Chicago,1840002141
22854,Spring Ridge,Spring Ridge,FL,Florida,29.8218,-82.7245,302,36.0,America/New_York,1840042894
22855,Salesville,Salesville,AR,Arkansas,36.241,-92.2769,302,25.0,America/Chicago,1840015302
22856,Amargosa,Amargosa,TX,Texas,27.8916,-98.1086,302,76.0,America/Chicago,1840037137
22857,Carbon,Carbon,TX,Texas,32.2684,-98.8272,302,113.0,America/Chicago,1840023056
22858,Sanborn,Sanborn,MN,Minnesota,44.2098,-95.1297,302,56.0,America/Chicago,1840008963
22859,Slaughter Beach,Slaughter Beach,DE,Delaware,38.915,-75.309,302,82.0,America/New_York,1840006084
22860,Shorter,Shorter,AL,Alabama,32.4077,-85.9413,302,25.0,America/Chicago,1840018092
22861,Easton,Easton,WA,Washington,47.2405,-121.1733,302,36.0,America/Los_Angeles,1840017354
22862,Bandana,Bandana,KY,Kentucky,37.1447,-88.9418,302,61.0,America/Chicago,1840026878
22863,Mohawk,Mohawk,MI,Michigan,47.3078,-88.3542,302,94.0,America/Detroit,1840031648
22864,Dungannon,Dungannon,VA,Virginia,36.8285,-82.4681,302,314.3,America/New_York,1840006543
22865,Glenwood,Glenwood,NC,North Carolina,35.6161,-81.9833,302,72.0,America/New_York,1840032871
22866,Centerville,Centerville,NC,North Carolina,36.1865,-78.1113,302,71.0,America/New_York,1840016117
22867,Kino Springs,Kino Springs,AZ,Arizona,31.3641,-110.8096,302,185.3,America/Phoenix,1840023120
22868,Del Dios,Del Dios,CA,California,33.0757,-117.119,302,284.0,America/Los_Angeles,1840028124
22869,Cairo,Cairo,WV,West Virginia,39.2068,-81.1543,302,246.0,America/New_York,1840005794
22870,Krakow,Krakow,WI,Wisconsin,44.7585,-88.2611,302,103.0,America/Chicago,1840023911
22871,Owendale,Owendale,MI,Michigan,43.7273,-83.2671,301,156.0,America/Detroit,1840013151
22872,Pitts,Pitts,GA,Georgia,31.9462,-83.5417,301,145.0,America/New_York,1840014927
22873,West Peavine,West Peavine,OK,Oklahoma,35.9133,-94.6481,301,14.0,America/Chicago,1840034661
22874,Blue Mound,Blue Mound,KS,Kansas,38.089,-95.01,301,182.0,America/Chicago,1840007517
22875,Nettle Lake,Nettle Lake,OH,Ohio,41.6786,-84.727,301,139.1,America/New_York,1840034180
22876,Days Creek,Days Creek,OR,Oregon,42.9705,-123.1658,301,49.0,America/Los_Angeles,1840025415
22877,Munson,Munson,FL,Florida,30.8418,-86.887,301,4.0,America/Chicago,1840025115
22878,Hamilton,Hamilton,KS,Kansas,37.9805,-96.1638,301,248.8,America/Chicago,1840007536
22879,Elmer City,Elmer City,WA,Washington,47.9999,-118.954,301,263.1,America/Los_Angeles,1840021058
22880,Emigrant,Emigrant,MT,Montana,45.3755,-110.7465,301,10.0,America/Denver,1840023885
22881,Nespelem Community,Nespelem Community,WA,Washington,48.1715,-119.0244,301,4.0,America/Los_Angeles,1840037116
22882,Perkins,Perkins,MO,Missouri,37.0942,-89.7747,301,55.6,America/Chicago,1840075957
22883,Worthington Springs,Worthington Springs,FL,Florida,29.933,-82.4149,301,121.0,America/New_York,1840017213
22884,Los Berros,Los Berros,CA,California,35.0809,-120.545,301,46.0,America/Los_Angeles,1840024939
22885,Trent,Trent,SD,South Dakota,43.9063,-96.6578,301,111.0,America/Chicago,1840002531
22886,Chewsville,Chewsville,MD,Maryland,39.6484,-77.6311,301,139.0,America/New_York,1840005599
22887,Pleasant Valley,Pleasant Valley,TX,Texas,33.9375,-98.5981,301,44.0,America/Chicago,1840021924
22888,Parrott,Parrott,VA,Virginia,37.2168,-80.6241,301,35.0,America/New_York,1840024804
22889,Nulato,Nulato,AK,Alaska,64.7052,-158.2382,300,2.0,America/Anchorage,1840023457
22890,Stirling City,Stirling City,CA,California,39.9064,-121.5361,300,98.0,America/Los_Angeles,1840025574
22891,Midway,Midway,OH,Ohio,39.7332,-83.4766,300,179.1,America/New_York,1840012416
22892,Turkey,Turkey,TX,Texas,34.3939,-100.8953,300,141.0,America/Chicago,1840021883
22893,North Lake,North Lake,WI,Wisconsin,43.1559,-88.37,300,363.4,America/Chicago,1840123948
22894,Castor,Castor,LA,Louisiana,32.2549,-93.166,300,97.0,America/Chicago,1840018097
22895,Bronson,Bronson,KS,Kansas,37.8958,-95.0732,300,259.0,America/Chicago,1840006318
22896,Rose Hill Acres,Rose Hill Acres,TX,Texas,30.1933,-94.193,300,298.0,America/Chicago,1840037018
22897,Trilby,Trilby,FL,Florida,28.4564,-82.194,300,115.0,America/New_York,1840025152
22898,Chatfield,Chatfield,OH,Ohio,40.9512,-82.9419,300,144.6,America/New_York,1840010344
22899,Garceno,Garceno,TX,Texas,26.4122,-98.9406,300,392.6,America/Chicago,1840018316
22900,Elizabethtown,Elizabethtown,IL,Illinois,37.4499,-88.3052,300,164.0,America/Chicago,1840013000
22901,Bath,Bath,IL,Illinois,40.1905,-90.1425,300,160.3,America/Chicago,1840012205
22902,Pleasure Bend,Pleasure Bend,LA,Louisiana,29.9205,-90.646,300,27.0,America/Chicago,1840039435
22903,Snover,Snover,MI,Michigan,43.4564,-82.9684,300,33.0,America/Detroit,1840025432
22904,Jensen,Jensen,UT,Utah,40.3695,-109.3555,299,35.0,America/Denver,1840026403
22905,Cove,Cove,AR,Arkansas,34.4366,-94.4161,299,72.0,America/Chicago,1840016606
22906,Milton,Milton,KS,Kansas,37.4432,-97.7694,299,25.0,America/Chicago,1840026852
22907,Lupton,Lupton,MI,Michigan,44.4297,-84.0225,299,35.0,America/Detroit,1840025370
22908,Ceylon,Ceylon,MN,Minnesota,43.5329,-94.6307,299,223.0,America/Chicago,1840006843
22909,Yaak,Yaak,MT,Montana,48.8647,-115.6777,299,4.0,America/Denver,1840023751
22910,Burlington,Burlington,MI,Michigan,42.1047,-85.0776,299,151.0,America/Detroit,1840010119
22911,Bowbells,Bowbells,ND,North Dakota,48.8027,-102.2457,299,121.0,America/Chicago,1840000037
22912,La Carla,La Carla,TX,Texas,26.4354,-98.7406,299,87.7,America/Chicago,1840040894
22913,Monroe,Monroe,NE,Nebraska,41.4741,-97.5989,299,117.3,America/Chicago,1840011454
22914,Salton Sea Beach,Salton Sea Beach,CA,California,33.3759,-116.0113,299,608.2,America/Los_Angeles,1840019375
22915,Robertsville,Robertsville,OH,Ohio,40.7621,-81.1936,299,227.8,America/New_York,1840026393
22916,Rhododendron,Rhododendron,OR,Oregon,45.3149,-121.8887,299,29.0,America/Los_Angeles,1840034793
22917,Linville,Linville,NC,North Carolina,36.0674,-81.8715,299,64.0,America/New_York,1840032959
22918,Weippe,Weippe,ID,Idaho,46.3787,-115.9396,298,288.0,America/Los_Angeles,1840021158
22919,Taylor,Taylor,MS,Mississippi,34.2691,-89.5833,298,39.0,America/Chicago,1840017935
22920,Cash,Cash,SC,South Carolina,34.6197,-79.8895,298,75.0,America/New_York,1840107502
22921,Reynolds,Reynolds,ND,North Dakota,47.6685,-97.106,298,147.0,America/Chicago,1840000107
22922,Seama,Seama,NM,New Mexico,35.0429,-107.5272,298,17.0,America/Denver,1840019174
22923,Lamont,Lamont,OK,Oklahoma,36.6911,-97.5583,298,126.0,America/Chicago,1840021605
22924,Akiak,Akiak,AK,Alaska,60.9061,-161.2122,298,60.0,America/Anchorage,1840023351
22925,Toccopola,Toccopola,MS,Mississippi,34.2561,-89.2211,298,13.0,America/Chicago,1840016680
22926,Custer,Custer,WA,Washington,48.9127,-122.6369,298,51.0,America/Los_Angeles,1840018344
22927,Goose Lake,Goose Lake,IA,Iowa,41.9676,-90.3817,298,141.9,America/Chicago,1840008137
22928,Milledgeville,Milledgeville,TN,Tennessee,35.3776,-88.366,298,71.0,America/Chicago,1840016409
22929,Cazenovia,Cazenovia,WI,Wisconsin,43.5237,-90.1991,298,125.0,America/Chicago,1840002818
22930,Gilbertsville,Gilbertsville,NY,New York,42.4693,-75.3226,298,114.0,America/New_York,1840004452
22931,Saxis,Saxis,VA,Virginia,37.926,-75.7224,298,284.0,America/New_York,1840006330
22932,Preston,Preston,OK,Oklahoma,35.7113,-95.9888,298,251.0,America/Chicago,1840034481
22933,Nazareth,Nazareth,TX,Texas,34.5416,-102.1021,298,243.3,America/Chicago,1840022727
22934,Prairietown,Prairietown,IL,Illinois,38.9665,-89.9234,298,72.3,America/Chicago,1840051552
22935,Roberts,Roberts,MT,Montana,45.3437,-109.1817,298,28.0,America/Denver,1840023904
22936,Kimberton,Kimberton,PA,Pennsylvania,40.1306,-75.5743,298,240.0,America/New_York,1840035044
22937,Gary,Gary,MN,Minnesota,47.3725,-96.2656,297,128.8,America/Chicago,1840007719
22938,South Prairie,South Prairie,WA,Washington,47.1373,-122.0939,297,519.1,America/Los_Angeles,1840022308
22939,Linn Creek,Linn Creek,MO,Missouri,38.0458,-92.7049,297,88.0,America/Chicago,1840009751
22940,County Line,County Line,AL,Alabama,33.8208,-86.7195,297,119.0,America/Chicago,1840016719
22941,Mansfield,Mansfield,WA,Washington,47.8119,-119.6379,297,331.0,America/Los_Angeles,1840022286
22942,Max,Max,ND,North Dakota,47.8204,-101.2911,297,147.0,America/Chicago,1840000112
22943,Stilesville,Stilesville,IN,Indiana,39.6372,-86.6343,297,350.6,America/Indiana/Indianapolis,1840010581
22944,Glen Wilton,Glen Wilton,VA,Virginia,37.7555,-79.8213,297,267.0,America/New_York,1840037345
22945,Noma,Noma,FL,Florida,30.9802,-85.6223,297,107.0,America/Chicago,1840017163
22946,McKee,McKee,PA,Pennsylvania,40.3605,-78.4211,297,320.6,America/New_York,1840100318
22947,Pillow,Pillow,PA,Pennsylvania,40.6406,-76.803,297,232.0,America/New_York,1840001295
22948,Kremlin,Kremlin,OK,Oklahoma,36.5467,-97.8321,297,293.5,America/Chicago,1840021651
22949,Morganton,Morganton,GA,Georgia,34.8749,-84.2442,297,146.0,America/New_York,1840014649
22950,Mosquito Lake,Mosquito Lake,AK,Alaska,59.4708,-136.1452,297,0.4,America/Juneau,1840023683
22951,Alma,Alma,IL,Illinois,38.7229,-88.9118,296,100.0,America/Chicago,1840010760
22952,St. Joe,St. Joe,AR,Arkansas,36.029,-92.8078,296,92.0,America/Chicago,1840017757
22953,Marlboro,Marlboro,OH,Ohio,40.9505,-81.2165,296,265.0,America/New_York,1840034179
22954,Payneway,Payneway,AR,Arkansas,35.5457,-90.5123,296,21.0,America/Chicago,1840039420
22955,Fillmore,Fillmore,IL,Illinois,39.1154,-89.2785,296,112.0,America/Chicago,1840012640
22956,Ionia,Ionia,IA,Iowa,43.0359,-92.4584,296,202.0,America/Chicago,1840008000
22957,Dodson,Dodson,LA,Louisiana,32.0808,-92.6587,296,50.0,America/Chicago,1840018136
22958,Modale,Modale,IA,Iowa,41.6182,-96.0121,296,109.0,America/Chicago,1840008152
22959,New Munster,New Munster,WI,Wisconsin,42.5758,-88.2311,296,96.0,America/Chicago,1840037999
22960,Avinger,Avinger,TX,Texas,32.898,-94.5533,296,58.0,America/Chicago,1840020681
22961,Ridgeville Corners,Ridgeville Corners,OH,Ohio,41.4388,-84.2554,296,124.0,America/New_York,1840026317
22962,Riverdale,Riverdale,MI,Michigan,43.3828,-84.8392,296,165.0,America/Detroit,1840071203
22963,Grey Eagle,Grey Eagle,MN,Minnesota,45.8245,-94.7492,296,134.0,America/Chicago,1840006667
22964,Arcola,Arcola,MS,Mississippi,33.2705,-90.88,296,408.6,America/Chicago,1840015718
22965,Lodgepole,Lodgepole,NE,Nebraska,41.1491,-102.639,296,239.0,America/Denver,1840011641
22966,Belcher,Belcher,LA,Louisiana,32.7522,-93.8372,296,72.0,America/Chicago,1840018055
22967,Bullhead,Bullhead,SD,South Dakota,45.7693,-101.0809,296,37.0,America/Denver,1840004015
22968,Skene,Skene,MS,Mississippi,33.704,-90.7974,295,27.0,America/Chicago,1840032430
22969,Grenada,Grenada,CA,California,41.6406,-122.526,295,220.0,America/Los_Angeles,1840017472
22970,Hoskins,Hoskins,NE,Nebraska,42.1126,-97.3045,295,356.0,America/Chicago,1840011214
22971,Berrysburg,Berrysburg,PA,Pennsylvania,40.6029,-76.8101,295,187.0,America/New_York,1840001283
22972,Tunnelhill,Tunnelhill,PA,Pennsylvania,40.4782,-78.5423,295,230.0,America/New_York,1840001089
22973,Healy,Healy,KS,Kansas,38.603,-100.6176,295,32.0,America/Chicago,1840026732
22974,Winter,Winter,WI,Wisconsin,45.8221,-91.013,295,143.0,America/Chicago,1840001996
22975,Canby,Canby,CA,California,41.4477,-120.8843,295,49.0,America/Los_Angeles,1840022385
22976,Viola,Viola,AR,Arkansas,36.3968,-91.9863,295,72.0,America/Chicago,1840016076
22977,Holloway,Holloway,OH,Ohio,40.1621,-81.1313,295,119.0,America/New_York,1840012384
22978,Berkey,Berkey,OH,Ohio,41.7085,-83.8383,295,26.0,America/New_York,1840011477
22979,Carroll,Carroll,NE,Nebraska,42.2758,-97.1908,295,112.4,America/Chicago,1840010122
22980,Henry,Henry,SD,South Dakota,44.8809,-97.4616,295,78.0,America/Chicago,1840002158
22981,Maurice,Maurice,IA,Iowa,42.9664,-96.1824,295,189.0,America/Chicago,1840007983
22982,Hiddenite,Hiddenite,NC,North Carolina,35.9053,-81.086,295,71.0,America/New_York,1840025788
22983,Pekin,Pekin,OH,Ohio,40.7207,-81.1247,295,227.0,America/New_York,1840148633
22984,Keswick,Keswick,IA,Iowa,41.4545,-92.2383,295,255.0,America/Chicago,1840008219
22985,Fertile,Fertile,IA,Iowa,43.2623,-93.4232,295,121.0,America/Chicago,1840007963
22986,New Hampton,New Hampton,MO,Missouri,40.2652,-94.1952,295,207.0,America/Chicago,1840008350
22987,Dyess,Dyess,AR,Arkansas,35.5893,-90.2133,295,118.0,America/Chicago,1840016227
22988,Tall Timber,Tall Timber,CO,Colorado,40.0151,-105.3498,295,198.0,America/Denver,1840028522
22989,Ocean Breeze,Ocean Breeze,FL,Florida,27.2411,-80.2262,295,943.6,America/New_York,1840150343
22990,Oak Creek Canyon,Oak Creek Canyon,AZ,Arizona,34.949,-111.7505,295,4.0,America/Phoenix,1840151072
22991,Hannibal,Hannibal,OH,Ohio,39.6718,-80.8737,295,102.0,America/New_York,1840026607
22992,Colony,Colony,AL,Alabama,33.9413,-86.9022,295,52.0,America/Chicago,1840073883
22993,Rader Creek,Rader Creek,MT,Montana,45.8456,-112.3161,295,5.0,America/Denver,1840039703
22994,Tarlton,Tarlton,OH,Ohio,39.5543,-82.7781,294,360.8,America/New_York,1840012559
22995,Packwood,Packwood,WA,Washington,46.6085,-121.6703,294,113.0,America/Los_Angeles,1840025265
22996,Big Clifty,Big Clifty,KY,Kentucky,37.5442,-86.1514,294,78.0,America/New_York,1840030387
22997,West Liberty,West Liberty,PA,Pennsylvania,41.0079,-80.0573,294,29.0,America/New_York,1840000876
22998,Cuba,Cuba,AL,Alabama,32.441,-88.3755,294,27.0,America/Chicago,1840016947
22999,Cunningham,Cunningham,KY,Kentucky,36.9081,-88.8869,294,108.0,America/Chicago,1840030425
23000,Liberty,Liberty,PA,Pennsylvania,41.5585,-77.1054,294,238.0,America/New_York,1840145063
23001,Custer,Custer,MI,Michigan,43.9511,-86.2196,294,106.0,America/Detroit,1840010945
23002,Kennard,Kennard,TX,Texas,31.3575,-95.1853,294,87.0,America/Chicago,1840019546
23003,Larwill,Larwill,IN,Indiana,41.1793,-85.6242,294,200.9,America/Indiana/Indianapolis,1840009319
23004,Ridgeway,Ridgeway,SC,South Carolina,34.3066,-80.9601,294,234.0,America/New_York,1840017933
23005,East Side,East Side,PA,Pennsylvania,41.0621,-75.7595,294,98.0,America/New_York,1840000930
23006,Alta,Alta,WY,Wyoming,43.7737,-111.0312,294,13.0,America/Denver,1840017429
23007,Port Penn,Port Penn,DE,Delaware,39.5169,-75.5811,293,279.0,America/New_York,1840045176
23008,Elfrida,Elfrida,AZ,Arizona,31.6783,-109.6876,293,18.0,America/Phoenix,1840023086
23009,Channing,Channing,TX,Texas,35.6819,-102.3322,293,114.0,America/Chicago,1840019084
23010,Shaftsburg,Shaftsburg,MI,Michigan,42.8059,-84.295,293,113.0,America/Detroit,1840071249
23011,Millfield,Millfield,OH,Ohio,39.434,-82.0949,293,199.0,America/New_York,1840026649
23012,Harding-Birch Lakes,Harding-Birch Lakes,AK,Alaska,64.3711,-146.5999,293,0.4,America/Anchorage,1840075078
23013,Heath,Heath,AL,Alabama,31.3579,-86.4673,293,127.0,America/Chicago,1840015867
23014,Clear Creek,Clear Creek,CA,California,40.3023,-121.0531,293,99.0,America/Los_Angeles,1840139955
23015,Goltry,Goltry,OK,Oklahoma,36.5319,-98.151,293,282.0,America/Chicago,1840021609
23016,Vesta,Vesta,MN,Minnesota,44.5067,-95.4139,293,279.0,America/Chicago,1840010015
23017,Tibes,Tibes,PR,Puerto Rico,18.0886,-66.6333,293,116.0,America/Puerto_Rico,1630025231
23018,Lower Kalskag,Lower Kalskag,AK,Alaska,61.5163,-160.3556,293,90.0,America/Anchorage,1840023359
23019,McConnells,McConnells,SC,South Carolina,34.8695,-81.2266,293,33.0,America/New_York,1840016477
23020,Monterey Park Tract,Monterey Park Tract,CA,California,37.5268,-121.0115,293,196.9,America/Los_Angeles,1840042933
23021,Darrouzett,Darrouzett,TX,Texas,36.4447,-100.3258,293,192.3,America/Chicago,1840021670
23022,Campbell Hill,Campbell Hill,IL,Illinois,37.9305,-89.5515,292,243.0,America/Chicago,1840010847
23023,Hosston,Hosston,LA,Louisiana,32.885,-93.8814,292,42.0,America/Chicago,1840018057
23024,Centennial,Centennial,WY,Wyoming,41.3005,-106.1355,292,6.0,America/Denver,1840017462
23025,Farrell,Farrell,MS,Mississippi,34.2617,-90.675,292,86.0,America/Chicago,1840025851
23026,Dickens,Dickens,TX,Texas,33.6213,-100.8368,292,117.0,America/Chicago,1840019335
23027,Thompsons,Thompsons,TX,Texas,29.4906,-95.6304,292,22.0,America/Chicago,1840023152
23028,Joy,Joy,IL,Illinois,41.1969,-90.8788,292,263.0,America/Chicago,1840011677
23029,Idaville,Idaville,OR,Oregon,45.5098,-123.8633,292,231.0,America/Los_Angeles,1840034811
23030,Waco,Waco,NC,North Carolina,35.3622,-81.4287,292,134.0,America/New_York,1840016337
23031,Chancellor,Chancellor,SD,South Dakota,43.3719,-96.9875,292,344.9,America/Chicago,1840000355
23032,Garden City,Garden City,TX,Texas,31.8673,-101.4863,292,63.0,America/Chicago,1840020900
23033,St. Thomas,St. Thomas,MO,Missouri,38.367,-92.216,292,115.0,America/Chicago,1840010766
23034,Oktaha,Oktaha,OK,Oklahoma,35.5775,-95.4779,292,189.7,America/Chicago,1840022720
23035,Baldwin,Baldwin,IL,Illinois,38.1838,-89.8451,292,169.0,America/Chicago,1840012931
23036,Landingville,Landingville,PA,Pennsylvania,40.6256,-76.1235,292,131.0,America/New_York,1840002762
23037,Wakpala,Wakpala,SD,South Dakota,45.6594,-100.5355,292,257.0,America/Denver,1840035911
23038,Bricelyn,Bricelyn,MN,Minnesota,43.5607,-93.8131,292,354.1,America/Chicago,1840004171
23039,Idledale,Idledale,CO,Colorado,39.6688,-105.2432,292,181.2,America/Denver,1840024368
23040,Grand Beach,Grand Beach,MI,Michigan,41.774,-86.7887,292,124.0,America/Detroit,1840011225
23041,Vallonia,Vallonia,IN,Indiana,38.8461,-86.0991,292,149.0,America/Indiana/Indianapolis,1840026692
23042,Madaket,Madaket,MA,Massachusetts,41.2826,-70.1855,291,56.0,America/New_York,1840024165
23043,Cuyuna,Cuyuna,MN,Minnesota,46.5115,-93.9264,291,34.0,America/Chicago,1840006642
23044,Pocahontas,Pocahontas,TN,Tennessee,35.0547,-88.8019,291,54.0,America/Chicago,1840110397
23045,Shaft,Shaft,MD,Maryland,39.6265,-78.9384,291,142.0,America/New_York,1840039519
23046,Oakdale,Oakdale,IL,Illinois,38.2648,-89.5035,291,71.0,America/Chicago,1840012905
23047,Leamington,Leamington,UT,Utah,39.5313,-112.2855,291,73.0,America/Denver,1840021459
23048,Arona,Arona,PA,Pennsylvania,40.2683,-79.6578,291,215.0,America/New_York,1840003625
23049,North Miami,North Miami,OK,Oklahoma,36.9202,-94.8797,291,338.4,America/Chicago,1840022610
23050,South Londonderry,South Londonderry,VT,Vermont,43.1904,-72.8118,291,180.0,America/New_York,1840115263
23051,Conception,Conception,MO,Missouri,40.2411,-94.6805,291,149.0,America/Chicago,1840025544
23052,Foster Center,Foster Center,RI,Rhode Island,41.7898,-71.7328,291,51.0,America/New_York,1840026231
23053,Mears,Mears,MI,Michigan,43.6835,-86.4222,291,98.0,America/Detroit,1840071012
23054,Montague,Montague,TX,Texas,33.6653,-97.7209,291,88.0,America/Chicago,1840025867
23055,Loop,Loop,TX,Texas,32.9142,-102.4147,291,31.0,America/Chicago,1840025889
23056,Millhousen,Millhousen,IN,Indiana,39.2114,-85.435,291,111.0,America/Indiana/Indianapolis,1840009607
23057,Holland,Holland,IA,Iowa,42.4001,-92.7988,291,43.7,America/Chicago,1840006966
23058,Wynona,Wynona,OK,Oklahoma,36.5458,-96.3264,291,204.0,America/Chicago,1840022599
23059,Bass Lake,Bass Lake,CA,California,37.328,-119.5665,291,59.0,America/Los_Angeles,1840025723
23060,Gillham,Gillham,AR,Arkansas,34.1686,-94.3145,291,122.0,America/Chicago,1840016735
23061,Highgate Springs,Highgate Springs,VT,Vermont,44.9782,-73.1056,291,30.4,America/New_York,1840139506
23062,New Post,New Post,WI,Wisconsin,45.8964,-91.1929,291,5.0,America/Chicago,1840004010
23063,Sperryville,Sperryville,VA,Virginia,38.6562,-78.2323,291,126.0,America/New_York,1840026717
23064,Catawba,Catawba,OH,Ohio,39.9996,-83.6219,290,160.6,America/New_York,1840010538
23065,Brant Lake South,Brant Lake South,SD,South Dakota,43.9139,-96.938,290,213.0,America/Chicago,1840143096
23066,San Miguel,San Miguel,AZ,Arizona,31.6295,-111.7801,290,19.0,America/Phoenix,1840023076
23067,Offerle,Offerle,KS,Kansas,37.8907,-99.5603,290,55.8,America/Chicago,1840008684
23068,Newburg,Newburg,MO,Missouri,37.916,-91.9004,290,173.0,America/Chicago,1840008680
23069,Rushville,Rushville,MO,Missouri,39.5874,-95.0235,290,129.2,America/Chicago,1840010600
23070,Boneau,Boneau,MT,Montana,48.2926,-109.8632,290,47.0,America/Denver,1840032828
23071,Eagle,Eagle,PA,Pennsylvania,40.0764,-75.6855,290,254.0,America/New_York,1840034936
23072,Alma,Alma,CO,Colorado,39.286,-106.0672,290,258.0,America/Denver,1840021454
23073,White Signal,White Signal,NM,New Mexico,32.5724,-108.3512,290,17.0,America/Denver,1840025079
23074,Newtown,Newtown,MO,Missouri,40.3762,-93.3336,290,176.6,America/Chicago,1840009435
23075,Reader,Reader,WV,West Virginia,39.5689,-80.7316,290,120.0,America/New_York,1840025593
23076,Iron Horse,Iron Horse,CA,California,39.7805,-120.4824,290,14.0,America/Los_Angeles,1840028345
23077,Shedd,Shedd,OR,Oregon,44.4579,-123.1119,290,74.0,America/Los_Angeles,1840023944
23078,Trenton,Trenton,ND,North Dakota,48.07,-103.8429,290,106.0,America/Chicago,1840033100
23079,Hadar,Hadar,NE,Nebraska,42.1072,-97.451,289,281.0,America/Chicago,1840011185
23080,Vermilion,Vermilion,IL,Illinois,39.5803,-87.588,289,204.0,America/Chicago,1840012505
23081,Davidson,Davidson,OK,Oklahoma,34.2418,-99.0783,289,231.0,America/Chicago,1840021894
23082,Albion,Albion,CA,California,39.2256,-123.7564,289,61.0,America/Los_Angeles,1840025579
23083,Cranfills Gap,Cranfills Gap,TX,Texas,31.7753,-97.8302,289,153.0,America/Chicago,1840019514
23084,Wabeno,Wabeno,WI,Wisconsin,45.4394,-88.658,289,46.0,America/Chicago,1840025287
23085,Conesville,Conesville,OH,Ohio,40.1851,-81.8921,289,136.7,America/New_York,1840012197
23086,Avant,Avant,OK,Oklahoma,36.4888,-96.045,289,108.0,America/Chicago,1840020340
23087,Altmar,Altmar,NY,New York,43.511,-76.0037,289,53.0,America/New_York,1840004196
23088,Tower City,Tower City,ND,North Dakota,46.9263,-97.676,289,54.0,America/Chicago,1840001936
23089,Mount Olivet,Mount Olivet,KY,Kentucky,38.5318,-84.0357,289,134.0,America/New_York,1840014280
23090,Hood,Hood,CA,California,38.3693,-121.5155,289,233.7,America/Los_Angeles,1840024627
23091,New Richmond,New Richmond,WV,West Virginia,37.5734,-81.487,289,259.0,America/New_York,1840038284
23092,Sipsey,Sipsey,AL,Alabama,33.8225,-87.0835,289,232.0,America/Chicago,1840017992
23093,Cherokee Strip,Cherokee Strip,CA,California,35.4698,-119.2617,289,302.3,America/Los_Angeles,1840026942
23094,Cecil,Cecil,GA,Georgia,31.0466,-83.3906,288,116.0,America/New_York,1840014975
